	drugbankId	name	ttd_id	pubchem_cid	cas_num	chembl_id	zinc_id	chebi_id	kegg_cid	kegg_id	bindingDB_id	UMLS_cuis	stitch_id
10631	DB06824	Triethylenetetramine	D09VAZ	5565.0	112-24-3	CHEMBL609	ZINC000019364225	39501	C07166		50323751.0	C0040976	CID000005565
10633	DB06820	Sulconazole	D0X8XA	5318.0	61318-90-9	CHEMBL1221		77776	C08076	D08535	31770.0	C0075503	CID000005318
10635	DB06826	Unoprostone	D09SRR	5311236.0	120373-36-6	CHEMBL1201407	ZINC000008214703	39455		D08661		C0772319	CID005311236
10792	DB05521	Telaprevir	D0X9CH	3010818.0	402957-28-2	CHEMBL231813	ZINC000003992480	68595		D09012	50326056.0	C1876229	CID003010818
10795	DB05528	Mipomersen	D08CVQ	131704297.0	1000120-98-8	CHEMBL502097				D08946		C2604635	CID144564107
10918	DB04272	Citric acid	D02RTS	311.0	77-92-9	CHEMBL1261	ZINC000000895081	30769	C00158	D00037	14672.0	C0055819,C0725616,C4718949	CID000000311
10937	DB04282	2-deoxy-2-fluoro-α-D-glucose		445226.0		CHEMBL1086863	ZINC000003809846	49132					CID000445226
11066	DB05679	Ustekinumab	D0G4BG	16110306.0	815610-63-0	CHEMBL1201835				D09214	15610.0	C1608841,C4292395	CID100121749
11076	DB05676	Apremilast	D07ESC	11561674.0	608141-41-9	CHEMBL514800	ZINC000030691736	78540		D08860	50248919.0	C1678805	CID011561674
11425	DB04398	Lactic acid		612.0	50-21-5	CHEMBL1200559		78320	C01432	D00111	23233.0	C0064582,C2608095	CID000000612
11518	DB03128	Acetylcholine	D0Q9HF	187.0	51-84-3	CHEMBL667	ZINC000003079336	15355	C01996		10759.0	C0001041	CID000000187
11604	DB04485	Thymidine		5789.0	50-89-5	CHEMBL52609	ZINC000000025672	17748	C00214		1.0	C0040077,C0086126	CID100001134
11906	DB05812	Abiraterone	D02STN	132971.0	154229-19-3	CHEMBL254328	ZINC000003797541	68642		D09701	25458.0	C0754011	CID000132971
11922	DB04572	Thiotepa	D00YZA	5453.0	52-24-4	CHEMBL671	ZINC000001530867	9570	C07641	D00583	50418086.0	C0039871	CID000005453
11923	DB04573	Estriol	D0Z1FX	5756.0	50-27-1	CHEMBL193482	ZINC000003815418	27974	C05141	D00185	50410506.0	C0014927	CID000005756
11933	DB04574	Estrone sulfate	D04AXP	3001028.0	481-97-0	CHEMBL494753	ZINC000003876186	17474	C02538		50366524.0	C0059668	CID003001028
12723	DB03404	Hemin			16009-13-5			50385	C06767	D10003		C0018988	CID100455658
12836	DB04711	Iodipamide	D07OIX	3739.0	606-17-7	CHEMBL1165268		31176		D01774		C0021971	CID000003739
12953	DB14154	Gold			7440-57-5			30050					CID100022318
13126	DB14125	Benazeprilat	D0R1AB	16733489.0	86541-78-8	CHEMBL1192519	ZINC000003814184	88200		D03077	50021127.0		CID100063001
13133	DB14126	Tenofovir	D0D9HW		147127-20-6	CHEMBL483	ZINC000001543475	63625				C0384228,C3848584	CID100064987
13222	DB04854	Febuxostat	D0A5SE	134018.0	144060-53-7	CHEMBL1164729	ZINC000000005423	31596		D01206	50320491.0	C0249529	CID000134018
13223	DB04855	Dronedarone	D05CPV	208898.0	141626-36-0	CHEMBL184412	ZINC000049933061	50659		D02537	50151864.0	C0766326	CID000208898
13260	DB04861	Nebivolol	D0Z1UA	71301.0	118457-14-0	CHEMBL434394		64019		D05127	84735.0	C0068475	CID000071301
13271	DB04868	Nilotinib	D00STL	644241.0	641571-10-0	CHEMBL255863	ZINC000006716957	52172		D08953	50237710.0	C1721377	CID000644241
13288	DB04876	Vildagliptin	D0L3DK	6918537.0	274901-16-5	CHEMBL142703		135285		D07080	11695.0	C1570906	CID006918537
13295	DB04871	Lorcaserin	D0FS9K	11658860.0	616202-92-7	CHEMBL360328	ZINC000006733300	65353		D06613	50161646.0	C2350948,C4255624	CID110465263
13325	DB14209	Trandolaprilat			87679-71-8	CHEMBL1201387	ZINC000003784432	141521					CID100128549
13327	DB14207	Fosinoprilat		17397861.0	95399-71-6	CHEMBL581	ZINC000004213382	116962		D03772	50018849.0		CID100062956
13330	DB14208	Ramiprilat			87269-97-4	CHEMBL1201365	ZINC000004217399	77363					CID105464096
13390	DB04839	Cyproterone acetate	DAP000906	9880.0	427-51-0	CHEMBL139835	ZINC000003814423	50743		D01368	50094569.0	C0056855	CID000009880
13394	DB04835	Maraviroc	D0NR6S	3002977.0	376348-65-1	CHEMBL1201187	ZINC000100003902	63608		D06670	50334986.0	C1667052	CID003002977
13402	DB04843	Mepenzolate	D0FV3V	4057.0	25990-43-6	CHEMBL524004		94411	C07818		50377964.0	C0065955,C0360172	CID000004057
13403	DB04844	Tetrabenazine	D09PJX	6018.0	58-46-8	CHEMBL117785		64028	C11168	D08575	50017701.0	C0039623	CID000006018
13404	DB04845	Ixabepilone	D0W2EK	6445540.0	219989-84-1	CHEMBL1201752	ZINC000003993846	63605		D04645		C1135132	CID006445540
13415	DB04846	Celiprolol		2663.0	56980-93-9	CHEMBL27810		94461		D07660		C0055021	CID000002663
13509	DB14213	Perindoprilat			95153-31-4	CHEMBL1201368	ZINC000004217270	132041					CID100072022
13511	DB14210	Moexiprilat	D0R6KV	55331.0	103775-14-0	CHEMBL1201405	ZINC000003789196						CID100055331
13516	DB14217	Quinaprilat			82768-85-2	CHEMBL1733	ZINC000004217387	140296		D03773	50367258.0		CID100107994
13521	DB04890	Bepotastine	D0U5VZ	2350.0	125602-71-3	CHEMBL1201758		71204		D01654		C2698371	CID100002350
13536	DB04899	Nesiritide	D05GRY	25081014.0	124584-08-3	CHEMBL1201668				D05147		C0054015,C1177218	CID122834577
13546	DB04895	Pegaptanib	D0UF9W	56603655.0	222716-86-1	CHEMBL1201421						C0967532,C1531015,C1576729,C2987718	CID100158786
13549	DB04896	Milnacipran	D09VGC	65833.0	92623-85-3	CHEMBL259209		135005		D08222	86420.0	C1533126	CID100055480
13576	DB03575	Phencyclidine	D0Q5PC	6468.0	77-10-1	CHEMBL275528	ZINC000000968311	8058	C07575		83449.0	C0031381	CID000006468
13591	DB15566	Prednisolone acetate		5834.0	52-21-1	CHEMBL1152	ZINC000003875348	8380	C08180	D00980			CID000005834
13683	DB04911	Oritavancin	D02IBU	16136912.0	171099-57-3	CHEMBL1688530		82699	C12034			C1144403	CID016136912
13685	DB04918	Ceftobiprole	D0CI9T	12993649.0	209467-52-7	CHEMBL520642	ZINC000004424091	140407		D08885		C1100584	CID012993649
13690	DB04920	Clevidipine	D09ELP	153994.0	167221-71-8	CHEMBL1237132		135738		D08892	50088387.0	C0766108,C2347779	CID000153994
13807	DB01001	Salbutamol	D0K5CB	2083.0	18559-94-9	CHEMBL714		2549		D02147	25769.0	C0001927	CID000002083
13811	DB01002	Levobupivacaine	D09QUQ	92253.0	27262-47-1	CHEMBL1201193	ZINC000001530812	6149	C07887	D08116	50417951.0	C0006400,C0873118	CID000092253
13821	DB01005	Hydroxyurea	D07CWD	3657.0	127-07-1	CHEMBL467	ZINC000008034120	44423	C07044	D00341	50017811.0	C0020402,C0591617	CID000003657
13825	DB01006	Letrozole	D0C1WH	3902.0	112809-51-5	CHEMBL1444	ZINC000003778874	6413	C08163	D00964	13061.0	C0246421	CID000003902
13831	DB01004	Ganciclovir	D05ARP	3454.0	82410-32-0	CHEMBL182	ZINC000000001505	465284		D00333	85707.0	C0017066	CID000003454
13834	DB01009	Ketoprofen	D0W9WF	3825.0	22071-15-4	CHEMBL571	ZINC2272	6128	C01716	D00132	50022271.0	C0022635	CID000003825
13837	DB01008	Busulfan	D02JXQ	2478.0	55-98-1	CHEMBL820	ZINC000001530572	28901	C06862	D00248	50237623.0	C0006463	CID000002478
13862	DB01012	Cinacalcet	D03YGR	156419.0	226256-56-0	CHEMBL1201284	ZINC000001550499	48390		D03504	50416875.0	C1337242	CID100156418
13864	DB01013	Clobetasol propionate	D0H0YD	32798.0	25122-46-7	CHEMBL1159650	ZINC000003977767	31414		D01272	39347.0	C0055895	CID000032798
13866	DB01010	Edrophonium	D0S5LH	3202.0	312-48-1	CHEMBL1104	ZINC000000001341	251408	C06976		120262.0	C0013615,C3848530	CID000003202
13869	DB01011	Metyrapone	D0Q9JT	4174.0	54-36-4	CHEMBL934	ZINC000000001728	44241	C07205	D00410	50028166.0	C0025876	CID000004174
13872	DB01016	Glyburide	D05LYX	3488.0	10238-21-8	CHEMBL472	ZINC000000537805	5441	C07022	D00336	50012957.0	C0017628	CID000003488
13875	DB01017	Minocycline	D08LTU	54675783.0	10118-90-8	CHEMBL1434	ZINC000014879992	50694	C07225	D05045	50103599.0	C0026187,C3281328	CID126275995
13878	DB01014	Balsalazide	D0A6KR	6335412.0	80573-04-2	CHEMBL1201346	ZINC000003952881	267413		D07488		C0052940	CID105362070
13881	DB01015	Sulfamethoxazole	D0R9OH	5329.0	723-46-6	CHEMBL443	ZINC000000089763	9332	C07315	D00447	50029770.0	C0038689	CID000005329
13884	DB01018	Guanfacine	D07ILQ	3519.0	29110-47-2	CHEMBL862	ZINC000003872738	5558	C07037	D08031	81984.0	C0079466	CID000003519
13885	DB01019	Bethanechol	D07ZTO	2370.0	674-38-4	CHEMBL1482		3084	C06850		39342.0	C0053526	CID000002370
13888	DB04930	Permethrin	D0K8MP	40326.0	52645-53-1	CHEMBL1525		34911	C14388	D05443		C0070455	CID000040326
13896	DB04938	Ospemifene	D02CTS	3036505.0	128607-22-7	CHEMBL2105395	ZINC000001550766	73275		D08958		C1313616	CID003036505
13919	DB04946	Iloperidone	D0M8VE	71360.0	133454-47-4	CHEMBL14376	ZINC000001548097	65173		D02666	50034043.0	C0247194	CID000071360
13934	DB04953	Ezogabine	D0X7GL	121892.0	150812-12-7	CHEMBL41355	ZINC000000016154	68584	C13826	D09569	50143558.0	C0530684	CID000121892
13942	DB04951	Pirfenidone	D02WCI	40632.0	53179-13-8	CHEMBL1256391	ZINC000000001958	32016		D01583	50005201.0	C0298067	CID000040632
13961	DB02300	Calcipotriol	D01QUS	5288783.0	112965-21-6	CHEMBL1200666	ZINC000003921872	50749		D01125	50369964.0	C0065767	CID005288783
14001	DB01060	Amoxicillin	D0F6EO	33613.0	26787-78-0	CHEMBL1082	ZINC000003830215	2676	C06827	D07452	50350464.0	C0002645,C2828282	CID000033613
14005	DB01064	Isoprenaline	D0I8FI	3779.0	7683-59-2	CHEMBL434		64317	C07056	D08090	25392.0	C0022245	CID000003779
14009	DB01062	Oxybutynin	D0F5LH	4634.0	5633-20-5	CHEMBL1231		7856	C07360	D00465	50165019.0	C0069805	CID000004634
14010	DB01067	Glipizide	D0Z4SB	3478.0	29094-61-9	CHEMBL1073	ZINC000000537795	5384		D00335	50012956.0	C0017642	CID000003478
14012	DB01068	Clonazepam	D0CP4E	2802.0	1622-61-3	CHEMBL452	ZINC000003813003	3756		D00280	50019213.0	C0009011	CID000002802
14014	DB01065	Melatonin	D0AN7B	896.0	73-31-4	CHEMBL45	ZINC000000057060	16796	C01598	D08170	9019.0	C0025219	CID000000896
14016	DB01066	Cefditoren	D0E3RW	9870843.0	104145-95-1	CHEMBL1743	ZINC000004215234	59343		D01628		C0287573	CID100444006
14018	DB01069	Promethazine	D0T2XU	4927.0	60-87-7	CHEMBL643		8461	C07404	D00494	50017696.0	C0033405	CID000004927
14038	DB01074	Perhexiline	D00SBN	4746.0	6621-47-2	CHEMBL75880		35553		D08340	61402.0	C0031013	CID000004746
14039	DB01075	Diphenhydramine	D01FGR	3100.0	58-73-1	CHEMBL657	ZINC000000020244	4636	C06960	D00300	50017674.0	C0012522	CID000003100
14040	DB01072	Atazanavir	D07IQS	148192.0	198904-31-3	CHEMBL1163	ZINC000003941496	37924		D07471	13934.0	C1145759	CID000148192
14041	DB01073	Fludarabine	D0F2XQ	657237.0	21679-14-1	CHEMBL1568	ZINC000004216238	94701		D01907	68391.0	C0059985	CID000657237
14043	DB01079	Tegaserod	D00XWD	5362436.0	145158-71-0	CHEMBL76370	ZINC000001545565	51043		D06056	79022.0	C0537147	CID105487301
14044	DB01076	Atorvastatin	D01QIN	60823.0	134523-00-5	CHEMBL1487	ZINC000003920719	39548	C06834	D07474	22164.0	C0286651	CID100002250
14045	DB01077	Etidronic acid	D00NNC	3305.0	2809-21-4	CHEMBL871	ZINC000003830813	4907	C07736	D02373	50115102.0	C0015121,C0086268	CID000003305
14063	DB01082	Streptomycin	D0N0EQ	19649.0	57-92-1	CHEMBL372795	ZINC000008214681	17076	C00413		50103513.0	C0038425	CID100005297
14064	DB01080	Vigabatrin	D0R3QY	5665.0	68506-86-5	CHEMBL89598		63638	C07500	D00535	50118886.0	C0048044	CID000005665
14065	DB01085	Pilocarpine	D06HLY	5910.0	92-13-7	CHEMBL550	ZINC000000075008	8207	C07474	D00525	50008072.0	C0031923	CID100004819
14066	DB01086	Benzocaine	D0Q8ZX	2337.0	94-09-7	CHEMBL278172	ZINC000012358719	116735	C07527	D00552	197282.0	C0005059	CID000002337
14067	DB01083	Orlistat	D0T9TJ	3034010.0	96829-58-2	CHEMBL175247	ZINC000008214635	94686		D04028	24567.0	C0076275	CID003034010
14068	DB01084	Emedastine	D02XJI	3219.0	87233-61-2	CHEMBL594	ZINC000001530912	4779	C07785	D07890	50019624.0	C0064263	CID000003219
14070	DB01087	Primaquine	D0T1LK	4908.0	90-34-6	CHEMBL506		8405	C07627		71542.0	C0033126	CID000004908
14071	DB01088	Iloprost	D05ZTH	5311181.0	78919-13-8	CHEMBL494		63916		D02721	23954.0	C0079594	CID005311181
14083	DB13064	Tramazoline	D0ZT8D	5524.0	1082-57-1	CHEMBL32573	ZINC000001534528	134893		D08624	50027056.0	C0076890	CID000005524
14088	DB01093	Dimethyl sulfoxide	D08HVE	679.0	67-68-5	CHEMBL504	ZINC000005224188	28262	C11143	D01043	50026472.0	C0012403	CID000000679
14090	DB01091	Butenafine	D0B4DC	2484.0	101828-21-1	CHEMBL990	ZINC000001530975	3238	C08067	D07596	50436713.0	C0107497	CID000002484
14092	DB01097	Leflunomide	D08ROP	3899.0	75706-12-6	CHEMBL960	ZINC000000004840	6402	C07905	D00749	50054601.0	C0063041	CID000003899
14094	DB01095	Fluvastatin	D08GHB	1548972.0	93957-54-1	CHEMBL350239	ZINC000001530639	5136	C07014	D07983	50248235.0	C0082608	CID100003403
14095	DB01098	Rosuvastatin	D0JE2E	446157.0	287714-41-4	CHEMBL1496	ZINC000001535101	38545		D08492	18372.0	C0965129	CID000446157
14096	DB01099	Flucytosine	D0S5WG	3366.0	2022-85-7	CHEMBL1463	ZINC000000896546	5100		D00323	50248003.0	C0016278	CID000003366
14132	DB01020	Isosorbide mononitrate	D0YS7D	27661.0	16051-77-7	CHEMBL1311	ZINC000001849548	6062	C07714	D00630		C0064079	CID000027661
14135	DB01023	Felodipine	D0WN0U	3333.0	72509-76-3	CHEMBL1480		585948		D00319	189379.0	C0015772	CID000003333
14138	DB01024	Mycophenolic acid	D04DRI	446541.0	24280-93-1	CHEMBL866	ZINC000000001758	168396		D05096	19264.0	C0026933,C0883242	CID000446541
14149	DB01025	Amlexanox	D0G5UB	2161.0	68302-57-8	CHEMBL1096	ZINC000000000928	31205		D01828	357857.0	C0103049	CID000002161
14152	DB01026	Ketoconazole	D0B4IF	3823.0	65277-42-1	CHEMBL157101		48339		D00351	151585.0	C0022625,C4255812	CID100003823
14155	DB01029	Irbesartan	D00JAU	3749.0	138402-11-6	CHEMBL1513	ZINC000003872931	5959	C07469	D00523	50042235.0	C0288171	CID000003749
14182	DB01030	Topotecan	D02PMO	60700.0	123948-87-8	CHEMBL84	ZINC000001611274	63632	C11158	D08618	50034026.0	C0146224	CID100005515
14194	DB01035	Procainamide	D0U5SI	4913.0	51-06-9	CHEMBL640	ZINC000001530756	8428	C07401	D08421	39344.0	C0033216	CID000004913
14197	DB01032	Probenecid	D0L7FM	4911.0	57-66-9	CHEMBL897	ZINC000000001982	8426	C07372	D00475	50206509.0	C0033209	CID000004911
14200	DB01033	Mercaptopurine	D09UZO	667490.0	50-44-2	CHEMBL1425	ZINC000004658290	94796	C02380	D04931	50423778.0	C0000618,C1881785	CID000667490
14204	DB01039	Fenofibrate	D07XGR	3339.0	49562-28-9	CHEMBL672	ZINC000000584092	5001	C07586	D00565	50085042.0	C0033228	CID000003339
14206	DB01036	Tolterodine	D0BZ7W	443879.0	124937-51-5	CHEMBL1382	ZINC000000968336	9622	C07750	D00646	50165008.0	C0388753	CID100005512
14209	DB01037	Selegiline	D0S2UG	26757.0	14611-51-9	CHEMBL972	ZINC000019632633	9086	C07245	D03731	15579.0	C0036579	CID000026757
14239	DB01041	Thalidomide	D0U7GK	5426.0	50-35-1	CHEMBL468		74947	C07910	D00754	50070114.0	C0039736	CID000005426
14241	DB01042	Melphalan	D00FGO	460612.0	148-82-3	CHEMBL852	ZINC000000001673	28876	C07122	D00369	50025837.0	C0025241,C1513105	CID000460612
14245	DB01045	Rifampicin	D0G3DL	5381226.0	13292-46-1	CHEMBL374478	ZINC000169621223	71365	C06688	D00211	50370232.0	C0035608	CID005381226
14247	DB01046	Lubiprostone	D00CTS	157920.0	136790-76-6	CHEMBL1201134	ZINC000004217732	34945	C13707	D04790		C1684405	CID000157920
14249	DB01043	Memantine	D01JEU	4054.0	19982-08-2	CHEMBL807		64312	C13736	D08174	50062599.0	C0025242	CID000004054
14251	DB01044	Gatifloxacin	D03CQE	5379.0	112811-59-3	CHEMBL31		5280	C07661	D08011	50117914.0	C0753645,C3848583	CID000005379
14254	DB01047	Fluocinonide	D03ZZK	9642.0	356-12-7	CHEMBL1501	ZINC000003977978	5109		D00325		C0016299	CID000009642
14256	DB01048	Abacavir	D0A4IJ	441300.0	136470-78-5	CHEMBL1380	ZINC000002015928	421707	C07624	D07057	50366816.0	C0663655	CID000441300
14287	DB01053	Benzylpenicillin	D00QAR	5904.0	61-33-6	CHEMBL29	ZINC000003871701	18208	C05551	D02336	50022787.0	C0030827	CID000005904
14289	DB01050	Ibuprofen	D0R1QE	3672.0	15687-27-1	CHEMBL521		5855	C01588	D00126	50009859.0	C0020740	CID000003672
14295	DB01057	Echothiophate	D0U8AT	10548.0	6736-03-4	CHEMBL1201341	ZINC000001530628	4753	C06975	D02193		C0070878,C0301366	CID100010547
14300	DB01058	Praziquantel	D0L9ZR	4891.0	55268-74-1	CHEMBL976		91583	C07367	D00471	74574.0	C0032911	CID000004891
14301	DB01059	Norfloxacin	D0Q2PE	4539.0	70458-96-7	CHEMBL9	ZINC000000003742	100246	C06687	D00210	50045000.0	C0028365	CID000004539
15965	DB01037	Deprenyl	D0Y8AN	5195.0	2323-36-6	CHEMBL8663		50217			39862.0	C0036579	CID000026757
20431	DB00188	PS-341	D0SH3I	93860.0	179324-69-7	CHEMBL1530	ZINC000195282482	52717				C1176309	CID000387447
21258	DB00184	[3H]nicotine	D02BPT	942.0	22083-74-5	CHEMBL440464		18723	C16150		50004108.0	C0028040,C0068722,C4490579	CID000089594
